"item","customer","week_end_date","units","sales","inventory_units","inventory_value"
"19207","TRU",2013-01-05,244,3640.5183,467,6967.71330368853
"19207","TRU",2013-01-12,267,3812.76,1117,15950.76
"19207","TRU",2013-01-19,213,3133.23,820,12062.2
"19207","TRU",2013-01-26,190,2772.1,268,3910.12
"19207","TRU",2013-02-02,214,3210,663,9945
"19207","TRU",2013-02-09,173,2581.16,446,6654.32
"19207","TRU",2013-02-16,252,3797.64,445,6706.15
"19207","TRU",2013-02-23,240,3595.2,825,12358.5
"19207","TRU",2013-03-02,422,4730.62,1111,12454.31
"19207","TRU",2013-03-09,282,4204.62,1013,15103.83
"19207","TRU",2013-03-16,293,4412.58,620,9337.2
"19207","TRU",2013-03-23,332,4989.96,858,12895.74
"19207","TRU",2013-03-30,462,6916.14,577,8637.69
"19207","TRU",2013-04-06,255,3771.45,328,4851.12
"19207","TRU",2013-04-13,196,2910.6,539,8004.15
"19207","TRU",2013-04-20,316,3551.84,561,6305.64
"19207","TRU",2013-04-27,211,3129.13,1006,14918.98
"19207","TRU",2013-05-04,205,2984.8,531,7731.36
"19207","TRU",2013-05-11,225,3357,551,8220.92
"19207","TRU",2013-05-18,249,3630.42,879,12815.82
"19207","TRU",2013-05-25,200,2964,545,8076.9
"19207","TRU",2013-06-01,204,3025.32,375,5561.25
"19207","TRU",2013-06-08,195,2905.5,313,4663.7
"19207","TRU",2013-06-15,219,3197.4,583,8511.8
"19207","TRU",2013-06-22,177,2656.77,581,8720.81
"19207","TRU",2013-06-29,217,3244.15,731,10928.45
"19207","TRU",2013-07-06,268,3995.88,287,4279.17
"19207","TRU",2013-07-13,250,3745,545,8164.1
"19207","TRU",2013-07-20,271,4043.32,817,12189.64
"19207","TRU",2013-07-27,407,4245.01,727,7582.61
"19207","TRU",2013-08-03,237,3562.11,912,13707.36
"19207","TRU",2013-08-10,252,3769.92,641,9589.36
"19207","TRU",2013-08-17,270,3958.2,992,14542.72
"19207","TRU",2013-08-24,253,3782.35,992,14830.4
"19207","TRU",2013-08-31,231,3416.49,607,8977.53
"19207","TRU",2013-09-07,202,2969.4,416,6115.2
"19207","TRU",2013-09-14,217,3244.15,805,12034.75
"19207","TRU",2013-09-21,267,3826.11,791,11335.03
"19207","TRU",2013-09-28,377,4923.62,979,12785.74
"19207","TRU",2013-10-05,298,4365.7,1199,17565.35
"19207","TRU",2013-10-12,232,3484.64,995,14944.9
"19207","TRU",2013-10-19,259,3799.53,679,9960.93
"19207","TRU",2013-10-26,252,3732.12,1003,14854.43
"19207","TRU",2013-11-02,299,4186,1052,14728
"19207","TRU",2013-11-09,378,5496.12,983,14292.82
"19207","TRU",2013-11-16,497,7325.78,854,12587.96
"19207","TRU",2013-11-23,638,9270.14,3772,54807.16
"19207","TRU",2013-11-30,928,13817.92,1796,26742.44
"19207","TRU",2013-12-07,1884,23832.6,4668,59050.2
"19207","TRU",2013-12-14,1758,25543.74,5444,79101.32
"19207","TRU",2013-12-21,2539,37932.66,10740,160455.6
"19207","TRU",2013-12-28,1608,24312.96,6407,96873.84
"19207","WMT",2012-10-13,-2,-29.94,-6,-89.82
"19207","WMT",2012-10-20,1,14.97,4,59.88
"19207","WMT",2012-11-03,-1,-14.97,-3,-44.91
"19207","WMT",2012-11-10,-1,-14.97,-2,-29.94
"19207","WMT",2012-11-17,1,14.97,5,74.85
"19207","WMT",2012-11-24,1,14.97,3,44.91
"19207","WMT",2012-12-01,-1,-14.97,-4,-59.88
"19207","WMT",2012-12-22,2,29.94,7,104.79
"19207","WMT",2012-12-29,-9,-134.73,-31,-464.07
"19207","WMT",2013-01-05,-5,-74.85,-14,-209.58
"19207","WMT",2013-01-12,-3,-44.91,-7,-104.79
"19207","WMT",2013-01-19,1,14.97,2,29.94
"19207","WMT",2013-01-26,2,29.94,9,134.73
"19207","WMT",2013-02-09,4,59.88,4,59.88
"19207","WMT",2013-02-16,2,29.94,6,89.82
"19207","WMT",2013-02-23,1,11,3,33
"19207","WMT",2013-03-02,2,16,6,48
"19207","WMT",2013-03-23,-1,-14.97,-1,-14.97
"19207","WMT",2013-03-30,-1,-14.97,-3,-44.91
"19207","WMT",2013-04-06,2,25.98,4,51.96
"19207","WMT",2013-04-27,-1,-14.97,-2,-29.94
"19207","WMT",2013-06-29,-1,-14.97,-3,-44.91
"19207","WMT",2013-08-17,-1,-14.97,-4,-59.88
"19207","WMT",2013-08-24,-1,-14.97,-4,-59.88
"19207","WMT",2013-09-14,1,14.97,3,44.91
"19207","WMT",2013-09-21,1,14.97,3,44.91
"19207","WMT",2013-09-28,-1,-14.97,-3,-44.91
"19207","WMT",2013-10-12,-1,-14.97,-4,-59.88
"19207","WMT",2013-10-26,1,14.97,2,29.94
"19207","WMT",2013-11-02,1,14.97,3,44.91
"19207","WMT",2013-11-16,-1,-14.97,-4,-59.88
"19207","WMT",2013-11-23,1,14.97,4,59.88
"19207","WMT",2013-12-21,-1,-14.97,-4,-59.88
"19207","WMT",2013-12-28,-1,-14.97,-3,-44.91
"10234","WMT",2012-01-07,3,57,11,209
"10234","WMT",2012-01-14,2,38,8,152
"10234","WMT",2012-01-21,3,57,8,152
"10234","WMT",2012-01-28,-1,-19,-3,-57
"10234","WMT",2012-02-11,3,53.01,10,176.7
"10234","WMT",2012-02-18,-1,-19,-3,-57
"10234","WMT",2012-02-25,1,9,3,27
"10234","WMT",2012-03-03,2,60,7,210
"10234","WMT",2012-03-10,2,29,4,58
"10234","WMT",2012-03-17,-1,-19,-3,-57
"10234","WMT",2012-03-24,4,64,16,256
"10234","WMT",2012-04-14,2,39,5,97.5
"10234","WMT",2012-05-05,1,19,3,57
"10234","WMT",2012-05-12,-2,-38,-7,-133
"10234","WMT",2012-05-26,-2,-63.98,-5,-159.95
"10234","WMT",2012-06-09,1,19,0,0
"10234","WMT",2012-06-16,1,13,3,39
"10234","WMT",2012-06-23,1,20,4,80
"10234","WMT",2012-06-30,1,19,4,76
"10234","WMT",2012-07-07,2,63.98,6,191.94
"10234","WMT",2012-07-21,-1,-19,-3,-57
"10234","WMT",2012-07-28,1,44.97,3,134.91
"10234","WMT",2012-09-08,-1,-19,-5,-95
"10234","WMT",2012-09-15,2,49,8,196
"10234","WMT",2012-10-06,1,35,3,105
"10234","WMT",2012-10-20,-1,-19,-4,-76
"10234","WMT",2012-10-27,1,13,3,39
"10234","WMT",2012-12-08,1,2,4,8
"10234","WMT",2012-12-15,1,30,3,90
"10234","WMT",2012-12-22,1,19,2,38
"10234","WMT",2013-01-12,-1,-19,-2,-38
"10234","WMT",2013-01-26,1,19,2,38
"10234","WMT",2013-02-02,-2,-38,-4,-76
"10234","WMT",2013-02-09,1,13,3,39
"10234","WMT",2013-03-23,1,13,3,39
"10234","WMT",2013-04-06,-1,-19,-2,-38
"10234","WMT",2013-04-13,1,19,0,0
"10234","WMT",2013-06-08,1,8.5,3,25.5
"10234","WMT",2013-08-31,1,19,3,57
"19174","AMZ",2012-01-07,36,540,155,2325
"19174","AMZ",2012-01-14,41,601.47,188,2757.96
"19174","AMZ",2012-01-21,29,435,91,1365
"19174","AMZ",2012-01-28,33,497.64,87,1311.96
"19174","AMZ",2012-02-04,17,270.98,40,637.6
"19174","AMZ",2012-02-11,28,449.96,36,578.52
"19174","AMZ",2012-02-18,17,248.37,63,920.43
"19174","AMZ",2012-02-25,35,476.35,75,1020.75
"19174","AMZ",2012-03-03,33,462,92,1288
"19174","AMZ",2012-03-10,38,532,113,1582
"19174","AMZ",2012-03-17,41,574,135,1890
"19174","AMZ",2012-03-24,38,532,50,700
"19174","AMZ",2012-03-31,26,430.82,80,1325.6
"19174","AMZ",2012-04-07,33,482.46,92,1345.04
"19174","AMZ",2012-04-14,39,531.96,133,1814.12
"19174","AMZ",2012-04-21,42,588,104,1456
"19174","AMZ",2012-04-28,35,490,157,2198
"19174","AMZ",2012-05-05,50,687,199,2734.26
"19174","AMZ",2012-05-12,36,504,81,1134
"19174","AMZ",2012-05-19,33,462,-6,-84
"19174","AMZ",2012-05-26,47,658,140,1960
"19174","AMZ",2012-06-02,34,476,74,1036
"19174","AMZ",2012-06-09,51,714,203,2842
"19174","AMZ",2012-06-16,40,560,142,1988
"19174","AMZ",2012-06-23,39,551.85,102,1443.3
"19174","AMZ",2012-06-30,28,470.12,64,1074.56
"19174","AMZ",2012-07-07,22,374,67,1139
"19174","AMZ",2012-07-14,32,544,119,2023
"19174","AMZ",2012-07-21,29,493,75,1275
"19174","AMZ",2012-07-28,39,663,135,2295
"19174","AMZ",2012-08-04,49,833,204,3468
"19174","AMZ",2012-08-11,49,833,232,3944
"19174","AMZ",2012-08-18,32,544,103,1751
"19174","AMZ",2012-08-25,36,612,113,1921
"19174","AMZ",2012-09-01,40,675.6,43,726.27
"19174","AMZ",2012-09-08,39,642.33,91,1498.77
"19174","AMZ",2012-09-15,54,918,145,2465
"19174","AMZ",2012-09-22,82,1394,200,3400
"19174","AMZ",2012-09-29,51,863.94,257,4353.58
"19174","AMZ",2012-10-06,57,965.58,153,2591.82
"19174","AMZ",2012-10-13,51,867,137,2329
"19174","AMZ",2012-10-20,51,865.98,184,3124.32
"19174","AMZ",2012-10-27,61,1035.78,179,3039.42
"19174","AMZ",2012-11-03,62,1054,179,3043
"19174","AMZ",2012-11-10,89,1513,308,5236
"19174","AMZ",2012-11-17,122,2074,299,5083
"19174","AMZ",2012-11-24,207,3502.44,727,12300.84
"19174","AMZ",2012-12-01,459,7702.02,594,9967.32
"19174","AMZ",2012-12-08,956,13584.76,2571,36533.91
"19174","AMZ",2012-12-15,747,12609.36,2427,40967.76
"19174","AMZ",2012-12-22,750,12855,1687,28915.18
"19174","AMZ",2012-12-29,69,1215.78,302,5321.24
"19174","AMZ",2013-01-05,37,631.59,109,1860.63
"19174","AMZ",2013-01-12,51,905.25,135,2396.25
"19174","AMZ",2013-01-19,52,941.72,163,2951.93
"19174","AMZ",2013-01-26,32,542.08,150,2541
"19174","AMZ",2013-02-02,39,677.04,92,1597.12
"19174","AMZ",2013-02-09,48,887.52,113,2089.37
"19174","AMZ",2013-02-16,52,981.76,142,2680.96
"19174","AMZ",2013-02-23,35,655.2,131,2452.32
"19174","AMZ",2013-03-02,51,915.45,177,3177.15
"19174","AMZ",2013-03-09,58,962.8,147,2440.2
"19174","AMZ",2013-03-16,35,647.15,102,1885.98
"19174","AMZ",2013-03-23,41,758.09,126,2329.74
"19174","AMZ",2013-03-30,48,890.4,170,3153.5
"19174","AMZ",2013-04-06,37,686.35,113,2096.15
"19174","AMZ",2013-04-13,27,497.88,128,2360.32
"19174","AMZ",2013-04-20,35,622.3,146,2595.88
"19174","AMZ",2013-04-27,35,677.25,131,2534.85
"19174","AMZ",2013-05-04,42,810.18,127,2449.83
"19174","AMZ",2013-05-11,19,376.01,66,1306.14
"19174","AMZ",2013-05-18,24,449.76,57,1068.18
"19174","AMZ",2013-05-25,28,542.08,77,1490.72
"19174","AMZ",2013-06-01,25,499.75,95,1899.05
"19174","AMZ",2013-06-08,37,739.63,153,3058.47
"19174","AMZ",2013-06-15,30,599.7,125,2498.75
"19174","AMZ",2013-06-22,33,638.55,101,1954.35
"19174","AMZ",2013-06-29,35,650.65,124,2305.16
"19174","AMZ",2013-07-06,43,811.84,183,3455.04
"19174","AMZ",2013-07-13,29,547.52,49,925.12
"19174","AMZ",2013-07-20,34,641.92,95,1793.6
"19174","AMZ",2013-07-27,32,604.16,105,1982.4
"19174","AMZ",2013-08-03,33,604.23,74,1354.94
"19174","AMZ",2013-08-10,44,830.72,92,1736.96
"19174","AMZ",2013-08-17,51,962.88,209,3945.92
"19174","AMZ",2013-08-24,48,906.24,139,2624.32
"19174","AMZ",2013-08-31,60,1132.8,253,4776.64
"19174","AMZ",2013-09-07,30,566.4,88,1661.44
"19174","AMZ",2013-09-14,36,679.68,120,2265.6
"19174","AMZ",2013-09-21,52,955.24,131,2406.47
"19174","AMZ",2013-09-28,56,843.36,165,2484.9
"19174","AMZ",2013-10-05,103,1545,331,4965
"19174","AMZ",2013-10-12,87,1290.21,365,5412.95
"19174","AMZ",2013-10-19,77,1155,136,2040
"19174","AMZ",2013-10-26,96,1424.64,457,6781.88
"19174","AMZ",2013-11-02,92,1380,275,4125
"19174","AMZ",2013-11-09,108,1605.96,359,5338.33
"19174","AMZ",2013-11-16,185,2656.6,243,3489.48
"19174","AMZ",2013-11-23,276,3919.2,762,10820.4
"19174","AMZ",2013-11-30,494,6515.86,784,10340.96
"19174","AMZ",2013-12-07,1080,14288.4,4847,64125.81
"19174","AMZ",2013-12-14,2234,24127.2,7824,84499.2
"19174","AMZ",2013-12-21,119,1316.14,258,2853.48
"19174","AMZ",2013-12-28,86,1121.44,312,4068.48
"19174","KMT",2012-01-07,102,2064.48,414,8379.36
"19174","KMT",2012-01-14,48,1009.92,147,3092.88
"19174","KMT",2012-01-21,79,1572.1,310,6169
"19174","KMT",2012-01-28,68,1377.68,178,3606.28
"19174","KMT",2012-02-04,74,1480,246,4920
"19174","KMT",2012-02-11,140,2157.4,533,8213.53
"19174","KMT",2012-02-18,174,2658.72,909,13889.52
"19174","KMT",2012-02-25,152,2257.2,582,8642.7
"19174","KMT",2012-03-03,123,1858.53,514,7766.54
"19174","KMT",2012-03-10,101,1775.58,102,1793.16
"19174","KMT",2012-03-17,82,1603.92,319,6239.64
"19174","KMT",2012-03-24,78,1535.04,243,4782.24
"19174","KMT",2012-03-31,72,1398.96,162,3147.66
"19174","KMT",2012-04-07,78,1523.34,245,4784.85
"19174","KMT",2012-04-14,53,1044.1,152,2994.4
"19174","KMT",2012-04-21,71,1407.22,248,4915.36
"19174","KMT",2012-04-28,50,983,164,3224.24
"19174","KMT",2012-05-05,52,1021.8,206,4047.9
"19174","KMT",2012-05-12,48,921.12,268,5142.92
"19174","KMT",2012-05-19,46,902.98,117,2296.71
"19174","KMT",2012-05-26,46,898.84,231,4513.74
"19174","KMT",2012-06-02,43,850.97,162,3205.98
"19174","KMT",2012-06-09,54,1063.26,95,1870.55
"19174","KMT",2012-06-16,38,752.02,153,3027.87
"19174","KMT",2012-06-23,38,767.98,111,2243.31
"19174","KMT",2012-06-30,47,947.05,241,4856.15
"19174","KMT",2012-07-07,39,764.01,72,1410.48
"19174","KMT",2012-07-14,50,973,97,1887.62
"19174","KMT",2012-07-21,50,984,173,3404.64
"19174","KMT",2012-07-28,71,1278.71,120,2161.2
"19174","KMT",2012-08-04,85,1441.6,200,3392
"19174","KMT",2012-08-11,65,1136.2,165,2884.2
"19174","KMT",2012-08-18,74,1292.04,243,4242.78
"19174","KMT",2012-08-25,58,998.18,242,4164.82
"19174","KMT",2012-09-01,77,1221.99,256,4062.72
"19174","KMT",2012-09-08,59,928.07,183,2878.59
"19174","KMT",2012-09-15,70,1082.2,310,4792.6
"19174","KMT",2012-09-22,69,1124.01,104,1694.16
"19174","KMT",2012-09-29,48,818.88,310,5288.6
"19174","KMT",2012-10-06,420,3700.2,1061,9347.41
"19174","KMT",2012-10-13,29,312.91,93,1003.47
"19174","KMT",2012-10-20,9,144,13,208
"19174","KMT",2012-10-27,34,308.04,147,1331.82
"19174","KMT",2012-11-03,12,195.96,19,310.27
"19174","KMT",2012-11-10,13,209.95,15,242.25
"19174","KMT",2012-11-17,5,95,8,152
"19174","KMT",2012-11-24,6,106.02,21,371.07
"19174","KMT",2012-12-01,24,223.92,57,531.81
"19174","KMT",2012-12-08,14,50.96,59,214.76
"19174","KMT",2012-12-15,5,7,13,18.2
"19174","KMT",2012-12-22,6,67.98,26,294.58
"19174","KMT",2012-12-29,6,66,33,363
"19174","KMT",2013-01-05,2,23,9,103.5
"19174","KMT",2013-01-12,-1,-9,-3,-27
"19174","KMT",2013-01-19,5,21,15,63
"19174","KMT",2013-01-26,1,5,4,20
"19174","KMT",2013-02-02,2,2,5,5
"19174","KMT",2013-02-16,1,2,2,4
"19174","KMT",2013-03-02,1,5,2,10
"19174","KMT",2013-07-20,1,1,3,3
"19174","KMT",2013-11-16,-1,-10,-3,-30
"19174","KMT",2013-11-23,1,19,4,76
"19174","LF",2012-01-07,5,99.95,12,239.88
"19174","LF",2012-01-14,2,39.98,7,139.93
"19174","LF",2012-01-28,4,79.96,9,179.91
"19174","LF",2012-02-04,7,139.93,20,399.8
"19174","LF",2012-02-11,4,75.67,15,283.7625
"19174","LF",2012-02-18,-1,-21.39,-2,-42.78
"19174","LF",2012-02-25,7,139.93,20,399.8
"19174","LF",2012-03-03,8,156.92,31,608.065
"19174","LF",2012-03-10,3,59.97,3,59.97
"19174","LF",2012-03-17,12,239.88,31,619.69
"19174","LF",2012-03-24,7,139.93,14,279.86
"19174","LF",2012-03-31,6,108.94,20,363.133333333333
"19174","LF",2012-04-07,5,94.95,17,322.83
"19174","LF",2012-04-14,5,99.95,15,299.85
"19174","LF",2012-04-21,5,94.95,22,417.78
"19174","LF",2012-04-28,3,59.97,8,159.92
"19174","LF",2012-05-05,3,59.97,10,199.9
"19174","LF",2012-05-12,6,119.94,13,259.87
"19174","LF",2012-05-19,2,39.98,11,219.89
"19174","LF",2012-05-26,4,79.96,16,319.84
"19174","LF",2012-06-02,4,74.96,9,168.66
"19174","LF",2012-06-09,4,79.96,12,239.88
"19174","LF",2012-06-16,2,39.98,7,139.93
"19174","LF",2012-06-30,4,76.96,10,192.4
"19174","LF",2012-07-07,3,53.97,7,125.93
"19174","LF",2012-07-14,3,54.97,10,183.233333333333
"19174","LF",2012-07-21,2,39.98,8,159.92
"19174","LF",2012-07-28,2,39.98,6,119.94
"19174","LF",2012-08-04,2,39.98,7,139.93
"19174","LF",2012-08-11,2,39.98,8,159.92
"19174","LF",2012-08-18,2,39.98,7,139.93
"19174","LF",2012-08-25,2,39.98,7,139.93
"19174","LF",2012-09-01,2,36.98,1,18.49
"19174","LF",2012-09-08,1,19.99,5,99.95
"19174","LF",2012-09-15,2,39.98,7,139.93
"19174","LF",2012-09-22,5,99.95,10,199.9
"19174","LF",2012-09-29,2,38.33,8,153.32
"19174","LF",2012-10-06,3,59.97,12,239.88
"19174","LF",2012-10-20,7,139.93,17,339.83
"19174","LF",2012-10-27,5,94.99,18,341.964
"19174","LF",2012-11-03,5,94.28,14,263.984
"19174","LF",2012-11-10,2,39.98,5,99.95
"19174","LF",2012-11-17,8,159.92,27,539.73
"19174","LF",2012-11-24,23,436.83,77,1462.43086956522
"19174","LF",2012-12-01,23,445.77,68,1317.92869565217
"19174","LF",2012-12-08,18,350.82,46,896.54
"19174","LF",2012-12-15,35,670.65,118,2261.04857142857
"19174","LF",2012-12-22,21,394.49,72,1352.53714285714
"19174","LF",2013-01-12,1,19.99,4,79.96
"19174","LF",2013-01-19,2,24,8,96
"19174","LF",2013-01-26,1,19.99,3,59.97
"19174","LF",2013-02-09,2,35.98,3,53.97
"19174","LF",2013-02-23,2,39.98,6,119.94
"19174","LF",2013-03-02,5,99.95,16,319.84
"19174","LF",2013-03-09,1,19.99,3,59.97
"19174","LF",2013-03-16,3,59.97,7,139.93
"19174","LF",2013-03-23,3,40.97,11,150.223333333333
"19174","LF",2013-03-30,1,18.34,3,55.02
"19174","LF",2013-04-13,1,16.99,4,67.96
"19174","LF",2013-04-27,3,59.97,11,219.89
"19174","LF",2013-05-04,2,36.98,4,73.96
"19174","LF",2013-05-25,2,36.98,4,73.96
"19174","LF",2013-06-01,3,59.97,7,139.93
"19174","LF",2013-06-08,2,39.98,6,119.94
"19174","LF",2013-06-15,4,71.96,6,107.94
"19174","LF",2013-06-22,4,76.96,9,173.16
"19174","LF",2013-06-29,1,19.99,5,99.95
"19174","LF",2013-07-13,1,19.99,4,79.96
"19174","LF",2013-07-20,2,39.98,7,139.93
"19174","LF",2013-07-27,1,19.99,3,59.97
"19174","LF",2013-08-03,3,59.97,11,219.89
"19174","LF",2013-08-10,3,59.97,7,139.93
"19174","LF",2013-08-17,3,59.97,4,79.96
"19174","LF",2013-08-31,5,88.95,25,444.75
"19174","LF",2013-09-07,2,39.98,8,159.92
"19174","LF",2013-09-14,3,56.97,4,75.96
"19174","LF",2013-09-21,4,76.96,15,288.6
"19174","LF",2013-09-28,1,19.99,2,39.98
"19174","LF",2013-10-12,7,128.93,28,515.72
"19174","LF",2013-10-19,6,119.94,15,299.85
"19174","LF",2013-10-26,4,68.96,10,172.4
"19174","LF",2013-11-02,2,39.98,9,179.91
"19174","LF",2013-11-09,9,175.91,23,449.547777777778
"19174","LF",2013-11-16,8,154.92,20,387.3
"19174","LF",2013-11-23,6,119.94,24,479.76
"19174","LF",2013-11-30,21,369.52,81,1425.29142857143
"19174","LF",2013-12-07,37,583.81,123,1940.77378378378
"19174","LF",2013-12-14,42,660.78,151,2375.66142857143
"19174","LF",2013-12-21,33,593.67,80,1439.2
"19174","LF",2013-12-28,2,53.97,4,107.94
"19174","NFPOS",2012-01-07,68,1339.72,146,2876.45764705882
"19174","NFPOS",2012-01-14,110,2207.64,222,4455.41890909091
"19174","NFPOS",2012-01-21,170,2977.59,471,8249.67582352941
"19174","NFPOS",2012-01-28,151,2845.1,487,9175.91854304636
"19174","NFPOS",2012-02-04,144,2850.73,543,10749.6277083333
"19174","NFPOS",2012-02-11,166,3213.92,657,12720.153253012
"19174","NFPOS",2012-02-18,223,4032.38,1130,20433.13632287
"19174","NFPOS",2012-02-25,179,3101.39,581,10066.522849162
"19174","NFPOS",2012-03-03,161,3146.57,543,10612.3447826087
"19174","NFPOS",2012-03-10,280,4887.64,1334,23286.1134285714
"19174","NFPOS",2012-03-17,360,6032.14,1108,18565.5864444444
"19174","NFPOS",2012-03-24,346,5629.14,460,7483.82774566474
"19174","NFPOS",2012-03-31,442,6599.9,1379,20591.0907239819
"19174","NFPOS",2012-04-07,408,6513.27,1216,19412.0988235294
"19174","NFPOS",2012-04-14,215,3792.61,574,10125.3866976744
"19174","NFPOS",2012-04-21,373,5993.76,1865,29968.8
"19174","NFPOS",2012-04-28,384,5911.34,716,11022.1860416667
"19174","NFPOS",2012-05-05,318,5043.16,747,11846.6683018868
"19174","NFPOS",2012-05-12,295,4816.82,1189,19414.2338305085
"19174","NFPOS",2012-05-19,295,4845.41,878,14421.2541694915
"19174","NFPOS",2012-05-26,214,3751.26,542,9500.85476635514
"19174","NFPOS",2012-06-02,213,3957.62,770,14306.8892018779
"19174","NFPOS",2012-06-09,307,5346.05,756,13164.8657980456
"19174","NFPOS",2012-06-16,337,5363,873,13892.8753709199
"19174","NFPOS",2012-06-23,225,3756.25,979,16343.8611111111
"19174","NFPOS",2012-06-30,266,4545.03,325,5553.13815789474
"19174","NFPOS",2012-07-07,226,4041.39,1086,19420.1307079646
"19174","NFPOS",2012-07-14,295,4847.98,625,10271.1440677966
"19174","NFPOS",2012-07-21,399,6437.25,1156,18650.2781954887
"19174","NFPOS",2012-07-28,318,5444.72,569,9742.28201257862
"19174","NFPOS",2012-08-04,270,4777.27,620,10970.0274074074
"19174","NFPOS",2012-08-11,354,5920.35,1040,17393.1186440678
"19174","NFPOS",2012-08-18,348,5877.56,1324,22361.7512643678
"19174","NFPOS",2012-08-25,305,5476.93,957,17184.9901967213
"19174","NFPOS",2012-09-01,232,4304.93,1027,19056.7375431035
"19174","NFPOS",2012-09-08,292,5367.76,1290,23713.7342465753
"19174","NFPOS",2012-09-15,413,6786,2418,39730.1404358353
"19174","NFPOS",2012-09-22,492,7777.28,1442,22794.3856910569
"19174","NFPOS",2012-09-29,422,6910.59,1140,18668.4184834123
"19174","NFPOS",2012-10-06,549,9632.64,1790,31406.9683060109
"19174","NFPOS",2012-10-13,444,7882.15,2018,35824.7268018018
"19174","NFPOS",2012-10-20,580,9666.41,1861,31015.8431206897
"19174","NFPOS",2012-10-27,736,11569.93,3374,53039.3258423913
"19174","NFPOS",2012-11-03,518,8372.96,1727,27915.2546718147
"19174","NFPOS",2012-11-10,922,13761.57,1995,29776.9329175705
"19174","NFPOS",2012-11-17,1134,17637.19,2316,36020.9277248677
"19174","NFPOS",2012-11-24,2249,38035.24,7148,120887.459101823
"19174","NFPOS",2012-12-01,1885,29952.62,5385,85567.5642970822
"19174","NFPOS",2012-12-08,2561,40317.57,10914,171818.023811011
"19174","NFPOS",2012-12-15,2924,47062.5,11907,191646.096956224
"19174","NFPOS",2012-12-22,3694,61864.07,13284,222469.492658365
"19174","NFPOS",2012-12-29,1315,21055.86,5511,88242.467269962
"19174","NFPOS",2013-01-05,184,2753.41,595,8903.68994565217
"19174","NFPOS",2013-01-12,153,2947.66,272,5240.28444444444
"19174","NFPOS",2013-01-19,238,4270.7,792,14211.7411764706
"19174","NFPOS",2013-01-26,301,5734.42,959,18270.1288372093
"19174","NFPOS",2013-02-02,179,3514.71,324,6361.82145251397
"19174","NFPOS",2013-02-09,202,3972.28,546,10736.9548514851
"19174","NFPOS",2013-02-16,279,5007.87,1033,18541.6835483871
"19174","NFPOS",2013-02-23,297,5226.49,622,10945.7130639731
"19174","NFPOS",2013-03-02,265,4960.05,879,16452.3922641509
"19174","NFPOS",2013-03-09,489,8019.31,898,14726.6674437628
"19174","NFPOS",2013-03-16,393,6678.92,1340,22772.9078880407
"19174","NFPOS",2013-03-23,367,6106.94,630,10483.3029972752
"19174","NFPOS",2013-03-30,495,7729.34,1290,20143.1284848485
"19174","NFPOS",2013-04-06,249,4504.81,1160,20986.2634538153
"19174","NFPOS",2013-04-13,273,4388.22,986,15849.029010989
"19174","NFPOS",2013-04-20,280,4713.95,1119,18838.9644642857
"19174","NFPOS",2013-04-27,276,4673.14,1152,19505.28
"19174","NFPOS",2013-05-04,298,4727.89,906,14374.0548322148
"19174","NFPOS",2013-05-11,240,4211.21,719,12616.0832916667
"19174","NFPOS",2013-05-18,218,3780.89,452,7839.27651376147
"19174","NFPOS",2013-05-25,267,4449.82,849,14149.4276404494
"19174","NFPOS",2013-06-01,186,3401.83,419,7663.26220430108
"19174","NFPOS",2013-06-08,268,4721.27,634,11168.9745522388
"19174","NFPOS",2013-06-15,267,4469.88,832,13928.6148314607
"19174","NFPOS",2013-06-22,209,3671.02,466,8185.14507177033
"19174","NFPOS",2013-06-29,227,4137.2,793,14452.8616740088
"19174","NFPOS",2013-07-06,199,3587.17,634,11428.4712562814
"19174","NFPOS",2013-07-13,204,3564.71,386,6744.99049019608
"19174","NFPOS",2013-07-20,215,3759.41,476,8323.15888372093
"19174","NFPOS",2013-07-27,189,3415.42,394,7119.97608465608
"19174","NFPOS",2013-08-03,203,3820.62,450,8469.35467980295
"19174","NFPOS",2013-08-10,218,4113.3,763,14396.55
"19174","NFPOS",2013-08-17,195,3478.68,279,4977.18830769231
"19174","NFPOS",2013-08-24,181,3383.33,225,4205.79696132597
"19174","NFPOS",2013-08-31,207,3836.3,919,17031.6893719807
"19174","NFPOS",2013-09-07,296,5269.84,908,16165.5902702703
"19174","NFPOS",2013-09-14,545,8614.21,2341,37001.5882752294
"19174","NFPOS",2013-09-21,561,8463.7,1249,18843.4247771836
"19174","NFPOS",2013-09-28,346,5760.61,197,3279.88488439306
"19174","NFPOS",2013-10-05,375,6348.56,874,14796.3771733333
"19174","NFPOS",2013-10-12,293,5177.01,879,15531.03
"19174","NFPOS",2013-10-19,369,6253.51,1367,23166.7972086721
"19174","NFPOS",2013-10-26,452,7149.69,1995,31556.7069690265
"19174","NFPOS",2013-11-02,380,6266.13,1251,20628.7595526316
"19174","NFPOS",2013-11-09,684,10781.47,1778,28025.5170467836
"19174","NFPOS",2013-11-16,1290,18423.45,3975,56769.9331395349
"19174","NFPOS",2013-11-23,985,14647.49,2439,36269.2671167513
"19174","NFPOS",2013-11-30,1989,30228.59,6267,95245.1350075415
"19174","NFPOS",2013-12-07,2303,34138.12,5618,83277.4460095528
"19174","NFPOS",2013-12-14,3795,53897.05,16736,237686.700606061
